Parent ZAI,Reaction ID,Daughter ZAI,Cross-section
942390,17,942370,2.74E-04
942390,18,0,1.71E+00
942390,102,942400,3.19E-01
942400,16,942390,2.88E-03
942400,17,942380,2.50E-04
942400,18,0,5.93E-01
942400,102,942410,3.64E-01
942410,16,942400,9.94E-03
942410,17,942390,1.84E-04
942410,18,0,2.10E+00
942410,102,942420,2.99E-01
942420,16,942410,3.56E-03
942420,17,942400,3.77E-04
942420,18,0,4.68E-01
942420,102,942430,3.00E-01
942430,16,942420,2.45E-02
942430,17,942410,1.16E-03
942430,18,0,7.74E-01
942430,102,942440,2.31E-01
942440,16,942430,6.78E-03
942440,17,942420,6.31E-04
942440,18,0,3.93E-01
942440,102,942450,1.81E-01
942450,16,942440,2.27E-02
942450,18,0,2.68E-02
942450,102,942460,6.92E-01
942450,103,932450,9.36E-07
942460,16,942450,1.10E-02
942460,17,942440,1.02E-03
942460,18,0,1.58E-01
942460,102,942470,1.18E-01
952400,16,952390,4.83E-04
952400,17,952380,5.68E-06
952400,18,0,2.57E+00
952400,102,952410,3.13E-01
952410,16,952400,1.04E-03
952410,17,952390,1.11E-04
952410,18,0,4.52E-01
952410,102,952420,1.32E+00
952420,16,952410,3.29E-03
952420,17,952400,6.83E-06
952420,18,0,2.65E+00
952420,102,952430,2.62E-01
952430,16,952420,1.30E-03
952430,17,952410,1.01E-04
952430,18,0,3.55E-01
952430,102,952440,1.14E+00
952440,16,952430,1.24E-02
952440,17,952420,9.97E-04
952440,18,0,2.62E+00
952440,102,952450,6.90E-01
952421,16,952410,2.78E-03
952421,17,952400,1.23E-05
952421,18,0,2.69E+00
952421,102,952430,3.24E-01
952441,16,952430,1.24E-02
952441,17,952420,9.97E-04
952441,18,0,2.63E+00
952441,102,952450,6.30E-01
962400,16,962390,1.63E-04
962400,17,962380,7.07E-07
962400,18,0,1.33E+00
962400,102,962410,5.75E-01
962410,16,962400,1.13E-03
962410,17,962390,2.75E-06
962410,18,0,2.79E+00
962410,102,962420,1.29E-01
962420,16,962410,8.33E-04
962420,17,962400,5.29E-06
962420,18,0,9.34E-01
962420,102,962430,5.54E-01
962430,16,962420,1.52E-03
962430,17,962410,3.64E-05
962430,18,0,2.92E+00
962430,102,962440,2.53E-01
962440,16,962430,1.88E-03
962440,17,962420,9.30E-05
962440,18,0,7.53E-01
962440,102,962450,4.31E-01
962450,16,962440,3.51E-03
962450,17,962430,1.06E-04
962450,18,0,2.27E+00
962450,102,962460,3.07E-01
962460,16,962450,3.73E-03
962460,17,962440,2.11E-04
962460,18,0,5.10E-01
962460,102,962470,2.59E-01
962470,16,962460,5.84E-03
962470,17,962450,2.50E-04
962470,18,0,2.24E+00
962470,102,962480,2.26E-01
962480,16,962470,4.92E-03
962480,17,962460,4.64E-04
962480,18,0,4.32E-01
962480,102,962490,1.95E-01
962490,16,962480,1.82E-02
962490,17,962470,5.55E-04
962490,18,0,1.57E+00
962490,102,962500,9.29E-02
962500,16,962490,1.11E-02
962500,17,962480,8.94E-04
962500,18,0,1.97E-01
962500,102,962510,1.14E-01
972450,16,972440,1.32E-03
972450,17,972430,6.76E-06
972450,18,0,3.72E-01
972450,102,972460,1.27E+00
972460,16,972450,2.57E-03
972460,17,972440,2.67E-05
972460,18,0,2.34E+00
972460,102,972470,5.49E-01
972470,16,972460,3.28E-03
972470,17,972450,8.21E-05
972470,18,0,2.50E-01
972470,102,972480,9.37E-01
972480,16,972470,3.86E-03
972480,17,972460,7.13E-05
972480,18,0,2.21E+00
972480,102,972490,6.14E-01
972490,16,972480,2.18E-03
972490,17,972470,8.87E-05
972490,18,0,3.00E-01
972490,102,972500,7.50E-01
972500,16,972490,1.21E-02
972500,17,972480,2.27E-04
972500,18,0,1.35E+00
972500,102,972510,4.95E-01
982460,16,982450,3.35E-04
982460,17,982440,1.35E-05
982460,18,0,1.31E+00
982460,102,982470,4.63E-01
982470,16,982460,7.33E-04
982470,18,0,3.98E-01
982470,102,982480,3.99E-01
982470,103,972470,5.14E-06
982480,16,982470,1.44E-03
982480,17,982460,5.92E-05
982480,18,0,6.24E-01
982480,102,982490,3.23E-01
982490,16,982480,3.37E-03
982490,17,982470,8.78E-05
982490,18,0,2.16E+00
982490,102,982500,3.86E-01
982500,16,982490,2.10E-03
982500,17,982480,1.18E-04
982500,18,0,4.52E-01
982500,102,982510,2.35E-01
982510,16,982500,6.93E-03
982510,17,982490,1.00E-04
982510,18,0,1.51E+00
982510,102,982520,2.97E-01
982520,16,982510,2.54E-03
982520,17,982500,1.88E-04
982520,18,0,1.61E+00
982520,102,982530,8.99E-02
982530,16,982520,4.45E-03
982530,17,982510,2.70E-04
982530,18,0,1.09E+00
982530,102,982540,4.58E-01
982540,16,982530,4.93E-03
982540,17,982520,1.74E-04
982540,18,0,9.28E-01
982540,102,982550,8.22E-02
